date,quartier,lat,lon,nb_signalements,symptome,so2,no2,pm25,pm10,dust,vent_vitesse,vent_direction,humidite,temperature,label,niveau
2023-10-18,Jara,33.905,10.071,3,respiratoire,0.875,1.621,14.963,58.429,49.958,7.1,198.3,27.5,27.0,2,Critique
2023-10-19,Bou Chemma,33.882,10.098,10,respiratoire,0.904,1.908,25.825,108.604,94.542,10.42,254.8,25.1,27.8,3,Urgence
2023-10-19,Chatt,33.876,10.105,9,oculaire,0.904,1.908,25.825,108.604,94.542,10.42,254.8,25.1,27.8,3,Urgence
2023-10-19,Metouia,33.971,10.001,7,respiratoire,0.904,1.908,25.825,108.604,94.542,10.42,254.8,25.1,27.8,3,Urgence
2023-10-19,Chenini,33.899,10.044,6,oculaire,0.904,1.908,25.825,108.604,94.542,10.42,254.8,25.1,27.8,3,Urgence
2023-10-19,El Akarit,33.849,10.143,3,oculaire,0.904,1.908,25.825,108.604,94.542,10.42,254.8,25.1,27.8,3,Urgence
2023-10-19,Oudhref,33.83,10.087,1,respiratoire,0.904,1.908,25.825,108.604,94.542,10.42,254.8,25.1,27.8,2,Critique
2023-10-19,Bab Bhar,33.891,10.118,6,oculaire,0.904,1.908,25.825,108.604,94.542,10.42,254.8,25.1,27.8,3,Urgence
2023-10-19,Jara,33.905,10.071,2,dermatologique,0.904,1.908,25.825,108.604,94.542,10.42,254.8,25.1,27.8,2,Critique
2023-10-20,Bou Chemma,33.882,10.098,17,respiratoire,0.217,0.504,47.525,193.971,176.958,26.23,207.9,15.5,31.9,3,Urgence
2023-10-20,Chatt,33.876,10.105,13,dermatologique,0.217,0.504,47.525,193.971,176.958,26.23,207.9,15.5,31.9,3,Urgence
2023-10-20,Metouia,33.971,10.001,5,respiratoire,0.217,0.504,47.525,193.971,176.958,26.23,207.9,15.5,31.9,3,Urgence
2023-10-20,Chenini,33.899,10.044,5,oculaire,0.217,0.504,47.525,193.971,176.958,26.23,207.9,15.5,31.9,3,Urgence
2023-10-20,El Akarit,33.849,10.143,21,respiratoire,0.217,0.504,47.525,193.971,176.958,26.23,207.9,15.5,31.9,3,Urgence
2023-10-20,Oudhref,33.83,10.087,7,respiratoire,0.217,0.504,47.525,193.971,176.958,26.23,207.9,15.5,31.9,3,Urgence
2023-10-20,Bab Bhar,33.891,10.118,8,respiratoire,0.217,0.504,47.525,193.971,176.958,26.23,207.9,15.5,31.9,3,Urgence
2023-10-20,Jara,33.905,10.071,11,digestif,0.217,0.504,47.525,193.971,176.958,26.23,207.9,15.5,31.9,3,Urgence
2023-10-21,Bou Chemma,33.882,10.098,9,respiratoire,0.671,1.046,29.4,133.404,79.375,16.76,256.2,28.7,25.9,3,Urgence
2023-10-21,Chatt,33.876,10.105,11,digestif,0.671,1.046,29.4,133.404,79.375,16.76,256.2,28.7,25.9,3,Urgence
2023-10-21,Metouia,33.971,10.001,7,respiratoire,0.671,1.046,29.4,133.404,79.375,16.76,256.2,28.7,25.9,3,Urgence
2023-10-21,Chenini,33.899,10.044,3,oculaire,0.671,1.046,29.4,133.404,79.375,16.76,256.2,28.7,25.9,3,Urgence
2023-10-21,El Akarit,33.849,10.143,14,respiratoire,0.671,1.046,29.4,133.404,79.375,16.76,256.2,28.7,25.9,3,Urgence
2023-10-21,Oudhref,33.83,10.087,7,respiratoire,0.671,1.046,29.4,133.404,79.375,16.76,256.2,28.7,25.9,3,Urgence
2023-10-21,Bab Bhar,33.891,10.118,3,oculaire,0.671,1.046,29.4,133.404,79.375,16.76,256.2,28.7,25.9,3,Urgence
2023-10-21,Jara,33.905,10.071,6,respiratoire,0.671,1.046,29.4,133.404,79.375,16.76,256.2,28.7,25.9,3,Urgence
2023-10-22,Bou Chemma,33.882,10.098,20,respiratoire,1.492,1.096,13.658,48.354,32.792,13.25,151.4,49.6,23.3,3,Urgence
2023-10-22,Chatt,33.876,10.105,16,respiratoire,1.492,1.096,13.658,48.354,32.792,13.25,151.4,49.6,23.3,3,Urgence
2023-10-22,Metouia,33.971,10.001,7,respiratoire,1.492,1.096,13.658,48.354,32.792,13.25,151.4,49.6,23.3,3,Urgence
2023-10-22,Chenini,33.899,10.044,8,oculaire,1.492,1.096,13.658,48.354,32.792,13.25,151.4,49.6,23.3,3,Urgence
2023-10-22,El Akarit,33.849,10.143,13,respiratoire,1.492,1.096,13.658,48.354,32.792,13.25,151.4,49.6,23.3,3,Urgence
2023-10-22,Oudhref,33.83,10.087,10,respiratoire,1.492,1.096,13.658,48.354,32.792,13.25,151.4,49.6,23.3,3,Urgence
2023-10-22,Bab Bhar,33.891,10.118,8,respiratoire,1.492,1.096,13.658,48.354,32.792,13.25,151.4,49.6,23.3,3,Urgence
2023-10-22,Jara,33.905,10.071,7,oculaire,1.492,1.096,13.658,48.354,32.792,13.25,151.4,49.6,23.3,3,Urgence
2023-10-23,Bou Chemma,33.882,10.098,13,oculaire,0.771,1.4,28.867,111.6,100.875,11.8,240.2,44.4,26.8,3,Urgence
2023-10-23,Chatt,33.876,10.105,12,oculaire,0.771,1.4,28.867,111.6,100.875,11.8,240.2,44.4,26.8,3,Urgence
2023-10-23,Metouia,33.971,10.001,4,oculaire,0.771,1.4,28.867,111.6,100.875,11.8,240.2,44.4,26.8,3,Urgence
2023-10-23,Chenini,33.899,10.044,7,oculaire,0.771,1.4,28.867,111.6,100.875,11.8,240.2,44.4,26.8,3,Urgence
2023-10-23,El Akarit,33.849,10.143,10,dermatologique,0.771,1.4,28.867,111.6,100.875,11.8,240.2,44.4,26.8,3,Urgence
2023-10-23,Oudhref,33.83,10.087,7,respiratoire,0.771,1.4,28.867,111.6,100.875,11.8,240.2,44.4,26.8,3,Urgence
2023-10-23,Bab Bhar,33.891,10.118,4,oculaire,0.771,1.4,28.867,111.6,100.875,11.8,240.2,44.4,26.8,3,Urgence
2023-10-23,Jara,33.905,10.071,6,dermatologique,0.771,1.4,28.867,111.6,100.875,11.8,240.2,44.4,26.8,3,Urgence
2023-10-24,Bou Chemma,33.882,10.098,28,oculaire,0.554,1.233,27.571,64.225,55.917,9.58,159.5,36.0,27.8,3,Urgence
2023-10-24,Chatt,33.876,10.105,33,respiratoire,0.554,1.233,27.571,64.225,55.917,9.58,159.5,36.0,27.8,3,Urgence
2023-10-24,Metouia,33.971,10.001,10,respiratoire,0.554,1.233,27.571,64.225,55.917,9.58,159.5,36.0,27.8,3,Urgence
2023-10-24,Chenini,33.899,10.044,10,respiratoire,0.554,1.233,27.571,64.225,55.917,9.58,159.5,36.0,27.8,3,Urgence
2023-10-24,El Akarit,33.849,10.143,25,respiratoire,0.554,1.233,27.571,64.225,55.917,9.58,159.5,36.0,27.8,3,Urgence
2023-10-24,Oudhref,33.83,10.087,11,dermatologique,0.554,1.233,27.571,64.225,55.917,9.58,159.5,36.0,27.8,3,Urgence
2023-10-24,Bab Bhar,33.891,10.118,14,respiratoire,0.554,1.233,27.571,64.225,55.917,9.58,159.5,36.0,27.8,3,Urgence
2023-10-24,Jara,33.905,10.071,14,respiratoire,0.554,1.233,27.571,64.225,55.917,9.58,159.5,36.0,27.8,3,Urgence
2023-10-25,Bou Chemma,33.882,10.098,16,respiratoire,0.475,0.946,19.958,48.55,38.625,7.99,121.8,82.0,24.5,3,Urgence
2023-10-25,Chatt,33.876,10.105,20,respiratoire,0.475,0.946,19.958,48.55,38.625,7.99,121.8,82.0,24.5,3,Urgence
2023-10-25,Metouia,33.971,10.001,6,respiratoire,0.475,0.946,19.958,48.55,38.625,7.99,121.8,82.0,24.5,3,Urgence
2023-10-25,Chenini,33.899,10.044,5,respiratoire,0.475,0.946,19.958,48.55,38.625,7.99,121.8,82.0,24.5,2,Critique
2023-10-25,El Akarit,33.849,10.143,20,respiratoire,0.475,0.946,19.958,48.55,38.625,7.99,121.8,82.0,24.5,3,Urgence
2023-10-25,Oudhref,33.83,10.087,4,dermatologique,0.475,0.946,19.958,48.55,38.625,7.99,121.8,82.0,24.5,2,Critique
2023-10-25,Bab Bhar,33.891,10.118,13,respiratoire,0.475,0.946,19.958,48.55,38.625,7.99,121.8,82.0,24.5,3,Urgence
2023-10-25,Jara,33.905,10.071,10,oculaire,0.475,0.946,19.958,48.55,38.625,7.99,121.8,82.0,24.5,3,Urgence
2023-10-26,Bou Chemma,33.882,10.098,7,oculaire,0.9,1.533,9.367,59.629,31.417,12.13,254.9,39.6,23.5,2,Critique
2023-10-26,Chatt,33.876,10.105,5,respiratoire,0.9,1.533,9.367,59.629,31.417,12.13,254.9,39.6,23.5,1,Vigilance
2023-10-26,Metouia,33.971,10.001,3,respiratoire,0.9,1.533,9.367,59.629,31.417,12.13,254.9,39.6,23.5,1,Vigilance
2023-10-26,Chenini,33.899,10.044,5,respiratoire,0.9,1.533,9.367,59.629,31.417,12.13,254.9,39.6,23.5,1,Vigilance
2023-10-26,El Akarit,33.849,10.143,3,oculaire,0.9,1.533,9.367,59.629,31.417,12.13,254.9,39.6,23.5,1,Vigilance
2023-10-26,Oudhref,33.83,10.087,0,respiratoire,0.9,1.533,9.367,59.629,31.417,12.13,254.9,39.6,23.5,0,Normal
2023-10-26,Bab Bhar,33.891,10.118,4,oculaire,0.9,1.533,9.367,59.629,31.417,12.13,254.9,39.6,23.5,1,Vigilance
2023-10-26,Jara,33.905,10.071,0,oculaire,0.9,1.533,9.367,59.629,31.417,12.13,254.9,39.6,23.5,0,Normal
2023-10-27,Bou Chemma,33.882,10.098,4,digestif,0.825,0.946,7.817,12.058,7.417,18.88,243.7,32.8,25.1,1,Vigilance
2023-10-27,Chatt,33.876,10.105,1,respiratoire,0.825,0.946,7.817,12.058,7.417,18.88,243.7,32.8,25.1,0,Normal
2023-10-27,Metouia,33.971,10.001,1,dermatologique,0.825,0.946,7.817,12.058,7.417,18.88,243.7,32.8,25.1,0,Normal
2023-10-27,Chenini,33.899,10.044,0,respiratoire,0.825,0.946,7.817,12.058,7.417,18.88,243.7,32.8,25.1,0,Normal
2023-10-27,El Akarit,33.849,10.143,3,respiratoire,0.825,0.946,7.817,12.058,7.417,18.88,243.7,32.8,25.1,1,Vigilance
2023-10-27,Oudhref,33.83,10.087,0,dermatologique,0.825,0.946,7.817,12.058,7.417,18.88,243.7,32.8,25.1,0,Normal
2023-10-27,Bab Bhar,33.891,10.118,2,oculaire,0.825,0.946,7.817,12.058,7.417,18.88,243.7,32.8,25.1,0,Normal
2023-10-27,Jara,33.905,10.071,3,respiratoire,0.825,0.946,7.817,12.058,7.417,18.88,243.7,32.8,25.1,1,Vigilance
2023-10-28,Bou Chemma,33.882,10.098,3,respiratoire,1.046,1.308,7.975,11.963,4.333,9.15,209.0,50.7,24.1,1,Vigilance
2023-10-28,Chatt,33.876,10.105,2,oculaire,1.046,1.308,7.975,11.963,4.333,9.15,209.0,50.7,24.1,1,Vigilance
2023-10-28,Metouia,33.971,10.001,3,respiratoire,1.046,1.308,7.975,11.963,4.333,9.15,209.0,50.7,24.1,1,Vigilance
2023-10-28,Chenini,33.899,10.044,0,digestif,1.046,1.308,7.975,11.963,4.333,9.15,209.0,50.7,24.1,0,Normal
2023-10-28,El Akarit,33.849,10.143,2,respiratoire,1.046,1.308,7.975,11.963,4.333,9.15,209.0,50.7,24.1,1,Vigilance
2023-10-28,Oudhref,33.83,10.087,0,respiratoire,1.046,1.308,7.975,11.963,4.333,9.15,209.0,50.7,24.1,0,Normal
2023-10-28,Bab Bhar,33.891,10.118,2,respiratoire,1.046,1.308,7.975,11.963,4.333,9.15,209.0,50.7,24.1,1,Vigilance
2023-10-28,Jara,33.905,10.071,1,oculaire,1.046,1.308,7.975,11.963,4.333,9.15,209.0,50.7,24.1,1,Vigilance
2023-10-29,Bou Chemma,33.882,10.098,17,respiratoire,4.183,1.738,13.725,17.613,10.625,14.26,119.9,61.4,25.0,3,Urgence
2023-10-29,Chatt,33.876,10.105,22,respiratoire,4.183,1.738,13.725,17.613,10.625,14.26,119.9,61.4,25.0,3,Urgence
2023-10-29,Metouia,33.971,10.001,10,respiratoire,4.183,1.738,13.725,17.613,10.625,14.26,119.9,61.4,25.0,3,Urgence
2023-10-29,Chenini,33.899,10.044,9,digestif,4.183,1.738,13.725,17.613,10.625,14.26,119.9,61.4,25.0,3,Urgence
2023-10-29,El Akarit,33.849,10.143,22,oculaire,4.183,1.738,13.725,17.613,10.625,14.26,119.9,61.4,25.0,3,Urgence
2023-10-29,Oudhref,33.83,10.087,9,digestif,4.183,1.738,13.725,17.613,10.625,14.26,119.9,61.4,25.0,3,Urgence
2023-10-29,Bab Bhar,33.891,10.118,4,digestif,4.183,1.738,13.725,17.613,10.625,14.26,119.9,61.4,25.0,3,Urgence
2023-10-29,Jara,33.905,10.071,8,respiratoire,4.183,1.738,13.725,17.613,10.625,14.26,119.9,61.4,25.0,3,Urgence
2023-10-30,Bou Chemma,33.882,10.098,31,respiratoire,1.3,0.967,23.05,83.167,77.75,19.2,174.4,19.8,31.2,3,Urgence
2023-10-30,Chatt,33.876,10.105,29,respiratoire,1.3,0.967,23.05,83.167,77.75,19.2,174.4,19.8,31.2,3,Urgence
2023-10-30,Metouia,33.971,10.001,13,oculaire,1.3,0.967,23.05,83.167,77.75,19.2,174.4,19.8,31.2,3,Urgence
2023-10-30,Chenini,33.899,10.044,12,respiratoire,1.3,0.967,23.05,83.167,77.75,19.2,174.4,19.8,31.2,3,Urgence
2023-10-30,El Akarit,33.849,10.143,35,respiratoire,1.3,0.967,23.05,83.167,77.75,19.2,174.4,19.8,31.2,3,Urgence
2023-10-30,Oudhref,33.83,10.087,14,oculaire,1.3,0.967,23.05,83.167,77.75,19.2,174.4,19.8,31.2,3,Urgence
2023-10-30,Bab Bhar,33.891,10.118,15,respiratoire,1.3,0.967,23.05,83.167,77.75,19.2,174.4,19.8,31.2,3,Urgence
2023-10-30,Jara,33.905,10.071,14,oculaire,1.3,0.967,23.05,83.167,77.75,19.2,174.4,19.8,31.2,3,Urgence
2023-10-31,Bou Chemma,33.882,10.098,16,oculaire,0.533,0.758,22.558,70.108,53.042,17.27,144.9,54.8,25.6,3,Urgence
2023-10-31,Chatt,33.876,10.105,25,oculaire,0.533,0.758,22.558,70.108,53.042,17.27,144.9,54.8,25.6,3,Urgence
2023-10-31,Metouia,33.971,10.001,10,oculaire,0.533,0.758,22.558,70.108,53.042,17.27,144.9,54.8,25.6,3,Urgence
2023-10-31,Chenini,33.899,10.044,10,oculaire,0.533,0.758,22.558,70.108,53.042,17.27,144.9,54.8,25.6,3,Urgence
2023-10-31,El Akarit,33.849,10.143,24,oculaire,0.533,0.758,22.558,70.108,53.042,17.27,144.9,54.8,25.6,3,Urgence
2023-10-31,Oudhref,33.83,10.087,12,oculaire,0.533,0.758,22.558,70.108,53.042,17.27,144.9,54.8,25.6,3,Urgence
2023-10-31,Bab Bhar,33.891,10.118,12,respiratoire,0.533,0.758,22.558,70.108,53.042,17.27,144.9,54.8,25.6,3,Urgence
2023-10-31,Jara,33.905,10.071,9,respiratoire,0.533,0.758,22.558,70.108,53.042,17.27,144.9,54.8,25.6,3,Urgence
2023-11-01,Bou Chemma,33.882,10.098,16,oculaire,0.542,1.142,18.363,57.775,46.167,9.53,155.9,71.8,24.4,3,Urgence
2023-11-01,Chatt,33.876,10.105,19,respiratoire,0.542,1.142,18.363,57.775,46.167,9.53,155.9,71.8,24.4,3,Urgence
2023-11-01,Metouia,33.971,10.001,5,respiratoire,0.542,1.142,18.363,57.775,46.167,9.53,155.9,71.8,24.4,2,Critique
2023-11-01,Chenini,33.899,10.044,16,respiratoire,0.542,1.142,18.363,57.775,46.167,9.53,155.9,71.8,24.4,3,Urgence
2023-11-01,El Akarit,33.849,10.143,23,oculaire,0.542,1.142,18.363,57.775,46.167,9.53,155.9,71.8,24.4,3,Urgence
2023-11-01,Oudhref,33.83,10.087,9,respiratoire,0.542,1.142,18.363,57.775,46.167,9.53,155.9,71.8,24.4,3,Urgence
2023-11-01,Bab Bhar,33.891,10.118,8,respiratoire,0.542,1.142,18.363,57.775,46.167,9.53,155.9,71.8,24.4,3,Urgence
2023-11-01,Jara,33.905,10.071,11,respiratoire,0.542,1.142,18.363,57.775,46.167,9.53,155.9,71.8,24.4,3,Urgence
2023-11-02,Bou Chemma,33.882,10.098,6,dermatologique,0.696,1.2,16.221,45.646,36.708,12.92,188.9,50.5,25.9,2,Critique
2023-11-02,Chatt,33.876,10.105,4,oculaire,0.696,1.2,16.221,45.646,36.708,12.92,188.9,50.5,25.9,2,Critique
2023-11-02,Metouia,33.971,10.001,1,respiratoire,0.696,1.2,16.221,45.646,36.708,12.92,188.9,50.5,25.9,1,Vigilance
2023-11-02,Chenini,33.899,10.044,4,respiratoire,0.696,1.2,16.221,45.646,36.708,12.92,188.9,50.5,25.9,2,Critique
2023-11-02,El Akarit,33.849,10.143,4,digestif,0.696,1.2,16.221,45.646,36.708,12.92,188.9,50.5,25.9,2,Critique
2023-11-02,Oudhref,33.83,10.087,2,oculaire,0.696,1.2,16.221,45.646,36.708,12.92,188.9,50.5,25.9,1,Vigilance
2023-11-02,Bab Bhar,33.891,10.118,0,dermatologique,0.696,1.2,16.221,45.646,36.708,12.92,188.9,50.5,25.9,1,Vigilance
2023-11-02,Jara,33.905,10.071,2,oculaire,0.696,1.2,16.221,45.646,36.708,12.92,188.9,50.5,25.9,1,Vigilance
2023-11-03,Bou Chemma,33.882,10.098,17,oculaire,0.55,0.633,39.308,148.338,111.667,25.56,247.2,25.9,26.6,3,Urgence
2023-11-03,Chatt,33.876,10.105,22,oculaire,0.55,0.633,39.308,148.338,111.667,25.56,247.2,25.9,26.6,3,Urgence
2023-11-03,Metouia,33.971,10.001,5,respiratoire,0.55,0.633,39.308,148.338,111.667,25.56,247.2,25.9,26.6,3,Urgence
2023-11-03,Chenini,33.899,10.044,6,oculaire,0.55,0.633,39.308,148.338,111.667,25.56,247.2,25.9,26.6,3,Urgence
2023-11-03,El Akarit,33.849,10.143,15,digestif,0.55,0.633,39.308,148.338,111.667,25.56,247.2,25.9,26.6,3,Urgence
2023-11-03,Oudhref,33.83,10.087,5,respiratoire,0.55,0.633,39.308,148.338,111.667,25.56,247.2,25.9,26.6,3,Urgence
2023-11-03,Bab Bhar,33.891,10.118,4,respiratoire,0.55,0.633,39.308,148.338,111.667,25.56,247.2,25.9,26.6,3,Urgence
2023-11-03,Jara,33.905,10.071,6,respiratoire,0.55,0.633,39.308,148.338,111.667,25.56,247.2,25.9,26.6,3,Urgence
2023-11-04,Bou Chemma,33.882,10.098,6,respiratoire,0.812,1.029,17.296,53.333,30.333,14.91,234.8,35.3,21.6,2,Critique
2023-11-04,Chatt,33.876,10.105,8,oculaire,0.812,1.029,17.296,53.333,30.333,14.91,234.8,35.3,21.6,2,Critique
2023-11-04,Metouia,33.971,10.001,2,respiratoire,0.812,1.029,17.296,53.333,30.333,14.91,234.8,35.3,21.6,2,Critique
2023-11-04,Chenini,33.899,10.044,1,respiratoire,0.812,1.029,17.296,53.333,30.333,14.91,234.8,35.3,21.6,2,Critique
2023-11-04,El Akarit,33.849,10.143,4,oculaire,0.812,1.029,17.296,53.333,30.333,14.91,234.8,35.3,21.6,2,Critique
2023-11-04,Oudhref,33.83,10.087,2,dermatologique,0.812,1.029,17.296,53.333,30.333,14.91,234.8,35.3,21.6,2,Critique
2023-11-04,Bab Bhar,33.891,10.118,0,dermatologique,0.812,1.029,17.296,53.333,30.333,14.91,234.8,35.3,21.6,1,Vigilance
2023-11-04,Jara,33.905,10.071,2,respiratoire,0.812,1.029,17.296,53.333,30.333,14.91,234.8,35.3,21.6,2,Critique
2023-11-05,Bou Chemma,33.882,10.098,8,respiratoire,0.646,0.746,13.554,45.125,33.375,21.36,246.2,33.2,23.1,2,Critique
2023-11-05,Chatt,33.876,10.105,5,oculaire,0.646,0.746,13.554,45.125,33.375,21.36,246.2,33.2,23.1,2,Critique
2023-11-05,Metouia,33.971,10.001,4,respiratoire,0.646,0.746,13.554,45.125,33.375,21.36,246.2,33.2,23.1,1,Vigilance
2023-11-05,Chenini,33.899,10.044,2,respiratoire,0.646,0.746,13.554,45.125,33.375,21.36,246.2,33.2,23.1,1,Vigilance
2023-11-05,El Akarit,33.849,10.143,8,dermatologique,0.646,0.746,13.554,45.125,33.375,21.36,246.2,33.2,23.1,2,Critique
2023-11-05,Oudhref,33.83,10.087,1,digestif,0.646,0.746,13.554,45.125,33.375,21.36,246.2,33.2,23.1,1,Vigilance
2023-11-05,Bab Bhar,33.891,10.118,3,dermatologique,0.646,0.746,13.554,45.125,33.375,21.36,246.2,33.2,23.1,1,Vigilance
2023-11-05,Jara,33.905,10.071,0,dermatologique,0.646,0.746,13.554,45.125,33.375,21.36,246.2,33.2,23.1,0,Normal
2023-11-06,Bou Chemma,33.882,10.098,7,oculaire,0.871,1.529,17.662,39.954,27.792,9.35,191.6,54.2,21.8,2,Critique
2023-11-06,Chatt,33.876,10.105,3,respiratoire,0.871,1.529,17.662,39.954,27.792,9.35,191.6,54.2,21.8,2,Critique
2023-11-06,Metouia,33.971,10.001,1,respiratoire,0.871,1.529,17.662,39.954,27.792,9.35,191.6,54.2,21.8,2,Critique
2023-11-06,Chenini,33.899,10.044,0,respiratoire,0.871,1.529,17.662,39.954,27.792,9.35,191.6,54.2,21.8,1,Vigilance
2023-11-06,El Akarit,33.849,10.143,7,oculaire,0.871,1.529,17.662,39.954,27.792,9.35,191.6,54.2,21.8,2,Critique
2023-11-06,Oudhref,33.83,10.087,3,respiratoire,0.871,1.529,17.662,39.954,27.792,9.35,191.6,54.2,21.8,2,Critique
2023-11-06,Bab Bhar,33.891,10.118,1,respiratoire,0.871,1.529,17.662,39.954,27.792,9.35,191.6,54.2,21.8,2,Critique
2023-11-06,Jara,33.905,10.071,1,respiratoire,0.871,1.529,17.662,39.954,27.792,9.35,191.6,54.2,21.8,2,Critique
2023-11-07,Bou Chemma,33.882,10.098,19,dermatologique,1.158,1.367,17.079,45.783,36.75,16.18,134.3,56.0,24.2,3,Urgence
2023-11-07,Chatt,33.876,10.105,22,respiratoire,1.158,1.367,17.079,45.783,36.75,16.18,134.3,56.0,24.2,3,Urgence
2023-11-07,Metouia,33.971,10.001,12,respiratoire,1.158,1.367,17.079,45.783,36.75,16.18,134.3,56.0,24.2,3,Urgence
2023-11-07,Chenini,33.899,10.044,7,respiratoire,1.158,1.367,17.079,45.783,36.75,16.18,134.3,56.0,24.2,3,Urgence
2023-11-07,El Akarit,33.849,10.143,24,respiratoire,1.158,1.367,17.079,45.783,36.75,16.18,134.3,56.0,24.2,3,Urgence
2023-11-07,Oudhref,33.83,10.087,4,respiratoire,1.158,1.367,17.079,45.783,36.75,16.18,134.3,56.0,24.2,3,Urgence
2023-11-07,Bab Bhar,33.891,10.118,9,respiratoire,1.158,1.367,17.079,45.783,36.75,16.18,134.3,56.0,24.2,3,Urgence
2023-11-07,Jara,33.905,10.071,13,respiratoire,1.158,1.367,17.079,45.783,36.75,16.18,134.3,56.0,24.2,3,Urgence
2023-11-08,Bou Chemma,33.882,10.098,1,dermatologique,0.946,1.004,9.783,28.292,15.25,23.03,40.2,67.8,20.9,1,Vigilance
2023-11-08,Chatt,33.876,10.105,3,respiratoire,0.946,1.004,9.783,28.292,15.25,23.03,40.2,67.8,20.9,1,Vigilance
2023-11-08,Metouia,33.971,10.001,1,oculaire,0.946,1.004,9.783,28.292,15.25,23.03,40.2,67.8,20.9,1,Vigilance
2023-11-08,Chenini,33.899,10.044,0,respiratoire,0.946,1.004,9.783,28.292,15.25,23.03,40.2,67.8,20.9,1,Vigilance
2023-11-08,El Akarit,33.849,10.143,4,oculaire,0.946,1.004,9.783,28.292,15.25,23.03,40.2,67.8,20.9,1,Vigilance
2023-11-08,Oudhref,33.83,10.087,2,oculaire,0.946,1.004,9.783,28.292,15.25,23.03,40.2,67.8,20.9,1,Vigilance
2023-11-08,Bab Bhar,33.891,10.118,0,respiratoire,0.946,1.004,9.783,28.292,15.25,23.03,40.2,67.8,20.9,1,Vigilance
2023-11-08,Jara,33.905,10.071,0,oculaire,0.946,1.004,9.783,28.292,15.25,23.03,40.2,67.8,20.9,1,Vigilance
2023-11-09,Bou Chemma,33.882,10.098,3,respiratoire,0.733,0.662,5.229,18.8,7.458,14.7,81.0,65.8,20.8,1,Vigilance
2023-11-09,Chatt,33.876,10.105,5,respiratoire,0.733,0.662,5.229,18.8,7.458,14.7,81.0,65.8,20.8,2,Critique
2023-11-09,Metouia,33.971,10.001,7,respiratoire,0.733,0.662,5.229,18.8,7.458,14.7,81.0,65.8,20.8,2,Critique
2023-11-09,Chenini,33.899,10.044,5,oculaire,0.733,0.662,5.229,18.8,7.458,14.7,81.0,65.8,20.8,2,Critique
2023-11-09,El Akarit,33.849,10.143,6,respiratoire,0.733,0.662,5.229,18.8,7.458,14.7,81.0,65.8,20.8,2,Critique
2023-11-09,Oudhref,33.83,10.087,4,respiratoire,0.733,0.662,5.229,18.8,7.458,14.7,81.0,65.8,20.8,1,Vigilance
2023-11-09,Bab Bhar,33.891,10.118,3,oculaire,0.733,0.662,5.229,18.8,7.458,14.7,81.0,65.8,20.8,1,Vigilance
2023-11-09,Jara,33.905,10.071,6,dermatologique,0.733,0.662,5.229,18.8,7.458,14.7,81.0,65.8,20.8,2,Critique
2023-11-10,Bou Chemma,33.882,10.098,11,digestif,0.925,1.446,8.696,24.488,10.5,6.96,176.8,78.2,20.2,3,Urgence
2023-11-10,Chatt,33.876,10.105,8,oculaire,0.925,1.446,8.696,24.488,10.5,6.96,176.8,78.2,20.2,2,Critique
2023-11-10,Metouia,33.971,10.001,6,oculaire,0.925,1.446,8.696,24.488,10.5,6.96,176.8,78.2,20.2,2,Critique
2023-11-10,Chenini,33.899,10.044,1,respiratoire,0.925,1.446,8.696,24.488,10.5,6.96,176.8,78.2,20.2,1,Vigilance
2023-11-10,El Akarit,33.849,10.143,8,oculaire,0.925,1.446,8.696,24.488,10.5,6.96,176.8,78.2,20.2,2,Critique
2023-11-10,Oudhref,33.83,10.087,5,respiratoire,0.925,1.446,8.696,24.488,10.5,6.96,176.8,78.2,20.2,2,Critique
2023-11-10,Bab Bhar,33.891,10.118,4,digestif,0.925,1.446,8.696,24.488,10.5,6.96,176.8,78.2,20.2,2,Critique
2023-11-10,Jara,33.905,10.071,4,respiratoire,0.925,1.446,8.696,24.488,10.5,6.96,176.8,78.2,20.2,2,Critique
2023-11-11,Bou Chemma,33.882,10.098,2,respiratoire,1.546,1.383,7.421,12.046,2.708,10.91,195.6,48.7,19.4,2,Critique
2023-11-11,Chatt,33.876,10.105,3,respiratoire,1.546,1.383,7.421,12.046,2.708,10.91,195.6,48.7,19.4,2,Critique
2023-11-11,Metouia,33.971,10.001,1,respiratoire,1.546,1.383,7.421,12.046,2.708,10.91,195.6,48.7,19.4,1,Vigilance
2023-11-11,Chenini,33.899,10.044,3,respiratoire,1.546,1.383,7.421,12.046,2.708,10.91,195.6,48.7,19.4,2,Critique
2023-11-11,El Akarit,33.849,10.143,1,respiratoire,1.546,1.383,7.421,12.046,2.708,10.91,195.6,48.7,19.4,1,Vigilance
2023-11-11,Oudhref,33.83,10.087,2,respiratoire,1.546,1.383,7.421,12.046,2.708,10.91,195.6,48.7,19.4,2,Critique
2023-11-11,Bab Bhar,33.891,10.118,1,dermatologique,1.546,1.383,7.421,12.046,2.708,10.91,195.6,48.7,19.4,1,Vigilance
2023-11-11,Jara,33.905,10.071,1,respiratoire,1.546,1.383,7.421,12.046,2.708,10.91,195.6,48.7,19.4,1,Vigilance
2023-11-12,Bou Chemma,33.882,10.098,1,oculaire,1.433,1.379,7.546,11.983,2.958,12.6,245.8,37.8,20.5,1,Vigilance
2023-11-12,Chatt,33.876,10.105,1,respiratoire,1.433,1.379,7.546,11.983,2.958,12.6,245.8,37.8,20.5,1,Vigilance
